#t x v
1.720000 -0.925746 -2.28375
1.730000 -0.946761 -1.98692
1.740000 -0.966484 -1.96763
1.750000 -0.985989 -1.91043
1.760000 -1.00411 -1.76647
1.770000 -1.02049 -1.57551
1.780000 -1.03763 -1.755
1.790000 -1.05602 -1.87679
1.800000 -1.07572 -2.00083
1.810000 -1.0944 -1.80856
1.820000 -1.11274 -1.84009
1.830000 -1.13239 -2.00359
1.840000 -1.15253 -1.98858
1.850000 -1.17073 -1.72743
1.860000 -1.18815 -1.71563
1.870000 -1.20605 -1.80772
1.880000 -1.22449 -1.86885
1.890000 -1.24414 -2.00274
1.900000 -1.26294 -1.80412
1.910000 -1.27951 -1.56269
1.920000 -1.29351 -1.31954
1.930000 -1.30744 -1.44413
1.940000 -1.32023 -1.1918
1.950000 -1.3312 -1.04519
1.960000 -1.34023 -0.819296
1.970000 -1.34813 -0.76616
1.980000 -1.3561 -0.801501
1.990000 -1.363 -0.604109
2.000000 -1.36986 -0.711153
2.010000 -1.37556 -0.500015
2.020000 -1.38065 -0.530596
2.030000 -1.38528 -0.43106
2.040000 -1.38721 -0.069949
2.050000 -1.38711 0.0624655
2.060000 -1.38636 0.0828793
2.070000 -1.38684 -0.113529
2.080000 -1.38795 -0.0927934
2.090000 -1.3887 -0.051359
2.100000 -1.39003 -0.175324
2.110000 -1.39011 0.0809495
2.120000 -1.38918 0.0936627
2.130000 -1.38759 0.175655
2.140000 -1.38349 0.542442
2.150000 -1.37827 0.513331
2.160000 -1.37347 0.472856
2.170000 -1.36886 0.456453
2.180000 -1.36394 0.490366
2.190000 -1.36008 0.336266
2.200000 -1.35747 0.244114
2.210000 -1.35611 0.0848641
2.220000 -1.35466 0.1641
2.230000 -1.35224 0.2831
2.240000 -1.35062 0.115951
2.250000 -1.34922 0.143313
2.260000 -1.34941 -0.106685
2.270000 -1.34938 0.0491662
2.280000 -1.34742 0.267501
2.290000 -1.34687 -0.0473075
2.300000 -1.34473 0.341294
2.310000 -1.34195 0.250495
2.320000 -1.33999 0.177223
2.330000 -1.33852 0.116685
2.340000 -1.33569 0.377674
2.350000 -1.33296 0.218166
2.360000 -1.33118 0.157004
2.370000 -1.32958 0.156901
2.380000 -1.32784 0.170699
2.390000 -1.32602 0.209401
