#nt x y x_var y_var r_var
1 1.360000e-03 3.050000e-03 1.270000e-03 9.211782e-01 9.143007e-01 9.238884e-01 2.759367e+00
2 9.100000e-04 1.950000e-03 -2.800000e-04 1.387469e+00 1.360286e+00 1.381980e+00 4.129735e+00
3 1.280000e-03 3.320000e-03 3.870000e-03 1.849878e+00 1.816609e+00 1.848815e+00 5.515302e+00
4 -3.740000e-03 5.980000e-03 5.700000e-03 2.317166e+00 2.274364e+00 2.310588e+00 6.902118e+00
5 -5.370000e-03 4.170000e-03 3.900000e-03 2.778181e+00 2.729153e+00 2.771565e+00 8.278899e+00
6 -8.560000e-03 4.670000e-03 2.730000e-03 3.242967e+00 3.193228e+00 3.238683e+00 9.674877e+00
7 -1.020000e-02 2.190000e-03 1.250000e-03 3.710016e+00 3.649865e+00 3.704468e+00 1.106435e+01
8 -1.000000e-02 2.090000e-03 5.400000e-04 4.186940e+00 4.097706e+00 4.173520e+00 1.245817e+01
9 -6.210000e-03 7.320000e-03 -4.000000e-05 4.648731e+00 4.564426e+00 4.643020e+00 1.385618e+01
10 -6.200000e-03 5.040000e-03 2.360000e-03 5.101762e+00 5.028755e+00 5.093274e+00 1.522379e+01
11 -6.540000e-03 5.590000e-03 1.640000e-03 5.569377e+00 5.458099e+00 5.542637e+00 1.657011e+01
12 -4.690000e-03 1.090000e-02 1.380000e-03 6.037888e+00 5.915161e+00 6.002758e+00 1.795581e+01
13 -2.720000e-03 9.830000e-03 2.840000e-03 6.500213e+00 6.386593e+00 6.445032e+00 1.933184e+01
14 -1.830000e-03 9.890000e-03 3.740000e-03 6.951447e+00 6.826812e+00 6.895446e+00 2.067370e+01
16 2.750000e-03 1.552000e-02 3.560000e-03 7.870142e+00 7.734879e+00 7.798127e+00 2.340315e+01
17 9.300000e-03 1.790000e-02 4.250000e-03 8.319354e+00 8.196100e+00 8.255032e+00 2.477049e+01
19 6.660000e-03 2.172000e-02 1.015000e-02 9.234556e+00 9.109428e+00 9.174787e+00 2.751877e+01
21 4.770000e-03 2.070000e-02 7.800000e-03 1.011013e+01 1.001717e+01 1.008426e+01 3.021156e+01
23 5.730000e-03 1.883000e-02 1.254000e-02 1.101702e+01 1.092032e+01 1.096694e+01 3.290428e+01
26 6.100000e-03 2.078000e-02 1.036000e-02 1.235404e+01 1.226745e+01 1.229081e+01 3.691230e+01
28 4.370000e-03 2.218000e-02 1.115000e-02 1.320151e+01 1.313075e+01 1.314323e+01 3.947548e+01
31 -2.420000e-03 3.057000e-02 6.280000e-03 1.447879e+01 1.445030e+01 1.444256e+01 4.337165e+01
34 -1.330000e-03 2.834000e-02 1.444000e-02 1.573997e+01 1.571574e+01 1.570847e+01 4.716418e+01
37 -1.700000e-03 3.130000e-02 1.409000e-02 1.695262e+01 1.688758e+01 1.693041e+01 5.077061e+01
41 5.300000e-04 3.067000e-02 1.487000e-02 1.855869e+01 1.848967e+01 1.850431e+01 5.555267e+01
45 -2.500000e-03 3.649000e-02 1.557000e-02 2.010275e+01 2.001874e+01 2.007949e+01 6.020098e+01
50 -3.910000e-03 3.674000e-02 1.960000e-02 2.190583e+01 2.179237e+01 2.189072e+01 6.558892e+01
55 1.155000e-02 4.376000e-02 1.761000e-02 2.370154e+01 2.359209e+01 2.369442e+01 7.098804e+01
60 1.425000e-02 4.012000e-02 1.423000e-02 2.540807e+01 2.525329e+01 2.546595e+01 7.612730e+01
66 9.910000e-03 4.902000e-02 1.735000e-02 2.737527e+01 2.724604e+01 2.749217e+01 8.211348e+01
